Time (s),PRESSURE_FORCE_X,PRESSURE_FORCE_Y,PRESSURE_FORCE_Z,TOTAL_FORCE_X,TOTAL_FORCE_Y,TOTAL_FORCE_Z,VISCOUS_FORCE_X,VISCOUS_FORCE_Y,VISCOUS_FORCE_Z
"                  70",6.349107166192e-02,6.133077679110e-02,2.305541542720e-03,6.523449415989e-02,7.935353160260e-02,7.332967661907e-03,1.743422497964e-03,1.802275481150e-02,5.027426119187e-03
"                  71",6.440659156994e-02,6.111986009559e-02,3.890802507534e-03,6.593124207991e-02,7.792996034856e-02,8.974659281000e-03,1.524650509964e-03,1.681010025297e-02,5.083856773466e-03
"                  72",6.521373400613e-02,6.096276826444e-02,4.110041683393e-03,6.740007640520e-02,7.942614753081e-02,8.974186832141e-03,2.186342399075e-03,1.846337926637e-02,4.864145148748e-03
"                  73",6.594322851393e-02,6.061932376985e-02,4.685094622304e-03,6.835778368853e-02,7.682035814264e-02,9.112906974695e-03,2.414555174599e-03,1.620103437279e-02,4.427812352391e-03
"                  74",6.678037752269e-02,6.001658777869e-02,6.415483421047e-03,6.833834603382e-02,7.933608799972e-02,1.266521449180e-02,1.557968511125e-03,1.931950022104e-02,6.249731070757e-03
"                  75",6.748537848985e-02,5.963576321307e-02,7.456775621076e-03,6.873104180296e-02,8.074513800638e-02,1.390706767891e-02,1.245663313112e-03,2.110937479331e-02,6.450292057835e-03
"                  76",6.781153853512e-02,5.948948250053e-02,8.093835727273e-03,6.969664184077e-02,7.943418092694e-02,1.335691293003e-02,1.885103305644e-03,1.994469842641e-02,5.263077202759e-03
"                  77",6.752125333662e-02,5.962578583441e-02,7.144781657387e-03,6.898589526947e-02,7.836406323615e-02,1.184683452946e-02,1.464641932854e-03,1.873827740174e-02,4.702052872071e-03
"                  78",6.713366488187e-02,5.957033981547e-02,6.458741725294e-03,6.975458764563e-02,7.932688695621e-02,1.166990615573e-02,2.620922763758e-03,1.975654714074e-02,5.211164430440e-03
"                  79",6.697968577323e-02,5.888880292758e-02,8.111999513734e-03,6.828361482439e-02,7.785184560596e-02,1.435438255180e-02,1.303929051155e-03,1.896304267838e-02,6.242383038065e-03
"                  80",6.699313118056e-02,5.831510425068e-02,9.323953079851e-03,6.858383995920e-02,7.696914293433e-02,1.565688020673e-02,1.590708778643e-03,1.865403868365e-02,6.332927126877e-03
"                  81",6.691940175614e-02,5.804266364026e-02,9.748876795200e-03,6.874875741206e-02,7.460927210993e-02,1.506253763338e-02,1.829355655918e-03,1.656660846966e-02,5.313660838180e-03
"                  82",6.660725868199e-02,5.798130789303e-02,9.636057891839e-03,6.792101535522e-02,7.551710618966e-02,1.616224817375e-02,1.313756673227e-03,1.753579829663e-02,6.526190281915e-03
"                  83",6.615268023120e-02,5.779597809064e-02,1.040332875179e-02,6.655618691624e-02,7.804930217134e-02,1.810307849273e-02,4.035066850397e-04,2.025332408070e-02,7.699749740943e-03
"                  84",6.574519755906e-02,5.755043834383e-02,1.134384248401e-02,6.705935309196e-02,7.481470937555e-02,1.521671432808e-02,1.314155532898e-03,1.726427103173e-02,3.872871844070e-03
"                  85",6.542868059856e-02,5.741815207642e-02,1.124658628282e-02,6.733671947256e-02,7.424010030654e-02,1.458032098294e-02,1.908038873993e-03,1.682194823012e-02,3.333734700125e-03
"                  86",6.523800158868e-02,5.738836147411e-02,1.110189025958e-02,6.651840527911e-02,7.343529686699e-02,1.747098618387e-02,1.280403690430e-03,1.604693539288e-02,6.369095924297e-03
"                  87",6.516278861052e-02,5.757991160038e-02,1.106236382440e-02,6.630917294258e-02,7.745137858785e-02,1.615023871185e-02,1.146384332058e-03,1.987146698747e-02,5.087874887457e-03
"                  88",6.510268386823e-02,5.784512414242e-02,1.113476543889e-02,6.597596311949e-02,7.477298506095e-02,1.639884781335e-02,8.732792512654e-04,1.692786091853e-02,5.264082374460e-03
"                  89",6.480580485529e-02,5.821485667530e-02,9.355833029314e-03,6.607975421533e-02,7.153064350980e-02,1.176060242996e-02,1.273949360041e-03,1.331578683450e-02,2.404769400648e-03
"                  90",6.434209766538e-02,5.838103037947e-02,7.170112084761e-03,6.607275670182e-02,7.496715040949e-02,1.208478576075e-02,1.730659036435e-03,1.658612003001e-02,4.914673675992e-03
"                  91",6.388409279492e-02,5.826277502567e-02,6.344671512682e-03,6.410312450111e-02,7.377285820909e-02,1.098635742047e-02,2.190317061937e-04,1.551008318342e-02,4.641685907788e-03
"                  92",6.355086788275e-02,5.840905537477e-02,4.962738606951e-03,6.372473504889e-02,7.514322175820e-02,1.177007826023e-02,1.738671661330e-04,1.673416638343e-02,6.807339653282e-03
"                  93",6.329879971944e-02,5.860579057544e-02,4.114914622185e-03,6.493535746873e-02,7.569968165768e-02,9.479855923308e-03,1.636557749296e-03,1.709389108224e-02,5.364941301123e-03
"                  94",6.313672111311e-02,5.874788574953e-02,3.836409473236e-03,6.504491048946e-02,7.680913566547e-02,9.534499481205e-03,1.908189376355e-03,1.806124991594e-02,5.698090007969e-03
"                  95",6.303738895244e-02,5.874768817575e-02,3.741038419321e-03,6.477931493723e-02,7.375646154307e-02,8.833591245004e-03,1.741925984789e-03,1.500877336731e-02,5.092552825683e-03
"                  96",6.291585490590e-02,5.863561930459e-02,3.971217925887e-03,6.462980887002e-02,7.578566380132e-02,9.388357297138e-03,1.713953964125e-03,1.715004449674e-02,5.417139371251e-03
"                  97",6.270150243448e-02,5.840251298084e-02,4.993116730964e-03,6.438002437989e-02,7.471354170503e-02,8.205685094374e-03,1.678521945410e-03,1.631102872419e-02,3.212568363409e-03
"                  98",6.251284685637e-02,5.833585022000e-02,5.535487675282e-03,6.319828891805e-02,7.210266878832e-02,9.023803934635e-03,6.854420616845e-04,1.376681856832e-02,3.488316259352e-03
"                  99",6.249064276535e-02,5.858610279800e-02,5.128556415060e-03,6.298427797661e-02,7.544047331442e-02,1.344075289424e-02,4.936352112520e-04,1.685437051642e-02,8.312196479184e-03
"                 100",6.253357778082e-02,5.878992767282e-02,4.712899843008e-03,6.398614075094e-02,7.448916361796e-02,9.791159946728e-03,1.452562970118e-03,1.569923594515e-02,5.078260103721e-03
"                 101",6.255457493935e-02,5.878963746125e-02,4.372301019051e-03,6.395854356659e-02,7.421361949702e-02,1.002612523997e-02,1.403968627234e-03,1.542398203576e-02,5.653824220921e-03
"                 102",6.247089262800e-02,5.853047687379e-02,4.196614061451e-03,6.412016903664e-02,7.618042713850e-02,1.191988471022e-02,1.649276408648e-03,1.764995026471e-02,7.723270648771e-03
"                 103",6.231050082429e-02,5.817276196430e-02,4.116703653874e-03,6.293415739276e-02,7.303295925801e-02,9.123323340046e-03,6.236565684725e-04,1.486019729371e-02,5.006619686173e-03
"                 104",6.209193666798e-02,5.771133911560e-02,4.928311956859e-03,6.464254965682e-02,7.664557933919e-02,1.214889249434e-02,2.550612988836e-03,1.893424022359e-02,7.220580537480e-03
"                 105",6.197860920199e-02,5.749468369359e-02,5.403418396735e-03,6.271634953318e-02,7.385861659193e-02,1.128067626456e-02,7.377403311903e-04,1.636393289834e-02,5.877257867821e-03
"                 106",6.203442000231e-02,5.755803005152e-02,5.065507744852e-03,6.252926945985e-02,7.375963014805e-02,1.230439467611e-02,4.948494575419e-04,1.620160009653e-02,7.238886931256e-03
"                 107",6.208635842146e-02,5.747474818991e-02,4.773842737039e-03,6.345424307977e-02,7.170081428166e-02,1.010719226363e-02,1.367884658308e-03,1.422606609175e-02,5.333349526588e-03
"                 108",6.206370290779e-02,5.717556963175e-02,4.699505852192e-03,6.393221580777e-02,7.047323753131e-02,7.865035640409e-03,1.868512899986e-03,1.329766789956e-02,3.165529788217e-03
"                 109",6.185355323071e-02,5.675872153904e-02,4.616845209774e-03,6.194866672377e-02,7.414400215625e-02,9.727987305473e-03,9.511349306974e-05,1.738528061721e-02,5.111142095698e-03
"                 110",6.158388098596e-02,5.637864169950e-02,4.627388375216e-03,6.368411176270e-02,7.376765484441e-02,1.259445606536e-02,2.100230776744e-03,1.738901314491e-02,7.967067690143e-03
"                 111",6.128077262842e-02,5.597199689282e-02,5.256527357784e-03,6.354504639145e-02,7.374875360250e-02,1.126199906418e-02,2.264273763023e-03,1.777675670968e-02,6.005471706400e-03
"                 112",6.095494547422e-02,5.556447776061e-02,5.752079902743e-03,6.403658286700e-02,7.191914551454e-02,1.345747095480e-02,3.081637392780e-03,1.635466775393e-02,7.705391052061e-03
"                 113",6.071752300946e-02,5.513756543454e-02,5.917829535587e-03,6.228066443818e-02,6.818229970809e-02,1.045760432709e-02,1.563141428724e-03,1.304473427355e-02,4.539774791503e-03
"                 114",6.057767041679e-02,5.465359363302e-02,6.130832696829e-03,6.211172709245e-02,6.995832287662e-02,1.306735309244e-02,1.534056675668e-03,1.530472924360e-02,6.936520395614e-03
"                 115",6.055050760630e-02,5.420520857511e-02,6.343510455095e-03,6.259750251333e-02,6.388099008294e-02,8.591610078767e-03,2.046994907028e-03,9.675781507828e-03,2.248099623672e-03
"                 116",6.054005216381e-02,5.383212931352e-02,6.419681224775e-03,6.214099813261e-02,6.590009185750e-02,9.233911052770e-03,1.600945968804e-03,1.206796254398e-02,2.814229827995e-03
"                 117",6.041746316558e-02,5.350088695402e-02,6.367355849376e-03,6.057243687761e-02,6.853774921874e-02,1.321234703690e-02,1.549737120304e-04,1.503686226472e-02,6.844991187520e-03
"                 118",6.021522774003e-02,5.309756096193e-02,6.453118575099e-03,6.208268540532e-02,6.854509721370e-02,8.999461167101e-03,1.867457665290e-03,1.544753625177e-02,2.546342592002e-03
"                 119",5.998582107223e-02,5.253429544491e-02,6.674590202124e-03,6.233839497076e-02,7.051024631727e-02,1.252206896889e-02,2.352573898532e-03,1.797595087237e-02,5.847478766762e-03
"                 120",5.966584878695e-02,5.191201166082e-02,6.798862999514e-03,6.106141920977e-02,6.707651323555e-02,1.148475353167e-02,1.395570422820e-03,1.516450157473e-02,4.685890532156e-03
"                 121",5.920526367155e-02,5.133084544479e-02,6.516757902201e-03,6.112615844950e-02,6.705451768334e-02,1.287519891430e-02,1.920894777949e-03,1.572367223855e-02,6.358441012095e-03
"                 122",5.870766866945e-02,5.087688686814e-02,5.943590591600e-03,5.920623905283e-02,6.298557711312e-02,1.082478202388e-02,4.985703833791e-04,1.210869024498e-02,4.881191432283e-03
"                 123",5.820837996173e-02,5.055616536221e-02,4.979108002670e-03,6.067595896290e-02,6.251235102533e-02,1.067248127069e-02,2.467579001170e-03,1.195618566313e-02,5.693373268022e-03
"                 124",5.781808613839e-02,5.035590791786e-02,4.109495670523e-03,5.903740209370e-02,6.155776863069e-02,8.132064481605e-03,1.219315955305e-03,1.120186071283e-02,4.022568811082e-03
"                 125",5.753391210922e-02,5.014702016470e-02,3.655683465214e-03,5.836175495498e-02,6.200339902916e-02,6.939168622127e-03,8.278428457594e-04,1.185637886446e-02,3.283485156913e-03
"                 126",5.725311920998e-02,4.993813161134e-02,3.181214142535e-03,5.840970209457e-02,6.418811244345e-02,8.713575530021e-03,1.156582884596e-03,1.424998083210e-02,5.532361387486e-03
"                 127",5.683682613746e-02,4.976815300528e-02,2.587876086057e-03,5.742835635965e-02,6.149055554832e-02,5.708132899787e-03,5.915302221920e-04,1.172240254303e-02,3.120256813730e-03
"                 128",5.635892981151e-02,4.961757387041e-02,2.035730377148e-03,5.780561454881e-02,6.165296726130e-02,4.906083398524e-03,1.446684737294e-03,1.203539339089e-02,2.870353021376e-03
"                 129",5.587497667970e-02,4.949539444428e-02,1.563678428975e-03,5.828370709453e-02,6.489288405793e-02,7.502980763145e-03,2.408730414829e-03,1.539748961365e-02,5.939302334170e-03
"                 130",5.555648029954e-02,4.944757504384e-02,1.300656935169e-03,5.778340025755e-02,6.599909709321e-02,7.590780436881e-03,2.226919958019e-03,1.655152204937e-02,6.290123501712e-03
"                 131",5.541109935691e-02,4.936642432977e-02,1.373138302320e-03,5.741431378805e-02,6.283166865285e-02,4.867187350833e-03,2.003214431138e-03,1.346524432308e-02,3.494049048513e-03
"                 132",5.531505550126e-02,4.917531252742e-02,1.611405452039e-03,5.725170752028e-02,6.140940681264e-02,6.469341560960e-03,1.936652019023e-03,1.223409428522e-02,4.857936108921e-03
"                 133",5.520449789175e-02,4.887541251028e-02,1.633472321576e-03,5.687053014060e-02,6.276589421455e-02,6.286953335186e-03,1.666032248849e-03,1.389048170428e-02,4.653481013610e-03
"                 134",5.513934939691e-02,4.867785309872e-02,1.216030166995e-03,5.580948704032e-02,6.131518249295e-02,4.578267319371e-03,6.701376434047e-04,1.263732939423e-02,3.362237152375e-03
"                 135",5.515425348999e-02,4.832409285144e-02,1.960753498127e-03,5.697791656680e-02,6.267409868466e-02,6.817674635364e-03,1.823663076804e-03,1.435000583323e-02,4.856921137237e-03
"                 136",5.539770858229e-02,4.813208910781e-02,2.839978516831e-03,5.761521294947e-02,6.210162825312e-02,5.259246338939e-03,2.217504367178e-03,1.396953914531e-02,2.419267822108e-03
"                 137",5.565526741882e-02,4.797490410787e-02,3.935563555940e-03,5.764427422915e-02,6.113033273562e-02,6.891398016595e-03,1.989006810322e-03,1.315542862776e-02,2.955834460656e-03
"                 138",5.581848852606e-02,4.780153944933e-02,5.024432513210e-03,5.820439053686e-02,6.147517561504e-02,9.887557251370e-03,2.385902010806e-03,1.367363616570e-02,4.863124738159e-03
"                 139",5.594355931214e-02,4.780240291511e-02,4.587646350430e-03,5.753488666395e-02,6.418524943026e-02,8.584405920074e-03,1.591327351810e-03,1.638284651515e-02,3.996759569644e-03
"                 140",5.607653131693e-02,4.789406840724e-02,3.362365232011e-03,5.762324145885e-02,6.239368918771e-02,7.391807003059e-03,1.546710141919e-03,1.449962078048e-02,4.029441771048e-03
"                 141",5.619153225488e-02,4.800088802527e-02,2.247516391023e-03,5.721889798764e-02,6.784154381876e-02,1.016103401965e-02,1.027365732754e-03,1.984065579349e-02,7.913517628626e-03
"                 142",5.628626883473e-02,4.808654863877e-02,1.541361589704e-03,5.726102993691e-02,6.251807744320e-02,5.130707337703e-03,9.747611021862e-04,1.443152880443e-02,3.589345748000e-03
"                 143",5.635360254530e-02,4.812727768882e-02,9.798293503848e-04,5.816627433295e-02,6.115114573326e-02,4.911067703246e-03,1.812671787646e-03,1.302386804444e-02,3.931238352861e-03
"                 144",5.642382886106e-02,4.813930676378e-02,4.863252739448e-04,5.794116616442e-02,6.179439240636e-02,4.991402856971e-03,1.517337303358e-03,1.365508564259e-02,4.505077583027e-03
"                 145",5.652969098116e-02,4.809194814436e-02,3.596096158839e-04,5.837566443446e-02,6.254118473270e-02,4.378128178881e-03,1.845973453303e-03,1.444923658833e-02,4.018518562997e-03
"                 146",5.669455270694e-02,4.799092160157e-02,4.875569151056e-04,5.786954649377e-02,6.034938155350e-02,4.359326053661e-03,1.174993786837e-03,1.235845995193e-02,3.871769138555e-03
"                 147",5.692408913786e-02,4.787809611561e-02,9.085567180942e-04,5.968457357238e-02,6.283713053419e-02,3.249556537000e-03,2.760484434520e-03,1.495903441858e-02,2.340999818906e-03
"                 148",5.719645129106e-02,4.781007390502e-02,1.193306993986e-03,5.880646062263e-02,6.181624291987e-02,3.453457356435e-03,1.610009331565e-03,1.400616901485e-02,2.260150362450e-03
"                 149",5.743444895284e-02,4.775785342541e-02,1.255747649197e-03,5.856482842726e-02,6.404319010130e-02,5.088482989942e-03,1.130379474424e-03,1.628533667589e-02,3.832735340745e-03
"                 150",5.764462651917e-02,4.769016719230e-02,1.345531803293e-03,5.894151710915e-02,6.382658777355e-02,5.132558221692e-03,1.296890589973e-03,1.613642058125e-02,3.787026418399e-03
"                 151",5.781495130802e-02,4.760132883621e-02,1.528543349579e-03,6.033688502004e-02,6.103177728256e-02,5.968984061423e-03,2.521933712021e-03,1.343044844635e-02,4.440440711844e-03
"                 152",5.798078625664e-02,4.750560658308e-02,1.836566239388e-03,5.965764936808e-02,6.094745579513e-02,5.655075777623e-03,1.676863111443e-03,1.344184921205e-02,3.818509538235e-03
"                 153",5.805863383744e-02,4.737214017897e-02,2.112924546090e-03,5.953808694572e-02,6.024012770275e-02,3.725309711607e-03,1.479453108277e-03,1.286798752378e-02,1.612385165517e-03
"                 154",5.796225326306e-02,4.729052555512e-02,1.985377681506e-03,5.883853541881e-02,6.248730351511e-02,7.297035097222e-03,8.762821557492e-04,1.519677795999e-02,5.311657415716e-03
"                 155",5.788031844610e-02,4.725444482875e-02,1.813939597426e-03,5.921829990010e-02,6.114351825241e-02,5.037361047187e-03,1.337981453999e-03,1.388907342366e-02,3.223421449762e-03
"                 156",5.782536659747e-02,4.721253052510e-02,1.965378178100e-03,5.867489072562e-02,6.223941155558e-02,5.990568433682e-03,8.495241281554e-04,1.502688103048e-02,4.025190255582e-03
"                 157",5.781357102637e-02,4.714428331278e-02,2.237470904237e-03,5.917584886365e-02,5.998182208343e-02,6.764864302661e-03,1.362277837282e-03,1.283753877065e-02,4.527393398424e-03
"                 158",5.772570281375e-02,4.697203356064e-02,2.538283086594e-03,5.929871350321e-02,6.303592254643e-02,6.250784014029e-03,1.573010689458e-03,1.606388898579e-02,3.712500927435e-03
"                 159",5.768479940080e-02,4.674768708094e-02,2.752302469378e-03,5.899675187265e-02,6.427768155723e-02,6.521101282386e-03,1.311952471854e-03,1.752999447629e-02,3.768798813007e-03
"                 160",5.762258452098e-02,4.655117911712e-02,2.674923782843e-03,5.882388359327e-02,6.254278072851e-02,5.788427861553e-03,1.201299072288e-03,1.599160161139e-02,3.113504078711e-03
"                 161",5.749646726101e-02,4.643760394721e-02,2.329611029819e-03,5.865391702818e-02,6.102606869496e-02,5.624966850521e-03,1.157449767164e-03,1.458846474775e-02,3.295355820702e-03
"                 162",5.733177728071e-02,4.639742831807e-02,1.922818180795e-03,5.752224017099e-02,6.121742093802e-02,8.187118537761e-03,1.904628902771e-04,1.481999261994e-02,6.264300356966e-03
"                 163",5.723947458922e-02,4.645781555966e-02,1.259216756616e-03,5.835923754788e-02,6.071585205283e-02,5.729006024585e-03,1.119762958664e-03,1.425803649317e-02,4.469789267969e-03
"                 164",5.716406776975e-02,4.631129368425e-02,1.781850575875e-03,5.825574680476e-02,6.135313832657e-02,5.195370198346e-03,1.091679035011e-03,1.504184464233e-02,3.413519622471e-03
"                 165",5.714296892726e-02,4.620878764919e-02,1.744418283015e-03,5.853845861877e-02,6.114061737462e-02,4.532269346127e-03,1.395489691516e-03,1.493182972543e-02,2.787851063112e-03
"                 166",5.716300652264e-02,4.591596376997e-02,2.604308203649e-03,5.908488434569e-02,5.777145765543e-02,4.538060894964e-03,1.921877823056e-03,1.185549388546e-02,1.933752691316e-03
"                 167",5.712811666774e-02,4.574348690269e-02,2.623978286766e-03,5.914651239257e-02,5.954886959951e-02,3.102677620467e-03,2.018395724831e-03,1.380538269682e-02,4.786993337011e-04
"                 168",5.694745907886e-02,4.551355874633e-02,2.958100364002e-03,5.822216685897e-02,5.955216606752e-02,4.980966262118e-03,1.274707780108e-03,1.403860732119e-02,2.022865898116e-03
"                 169",5.674460851024e-02,4.533279278444e-02,3.125075761775e-03,5.798706429324e-02,5.747838416431e-02,5.599861929065e-03,1.242455782994e-03,1.214559137987e-02,2.474786167289e-03
"                 170",5.652109325859e-02,4.522621330731e-02,3.150803241537e-03,5.751282158087e-02,5.884212122692e-02,6.297486037814e-03,9.917283222735e-04,1.361590791961e-02,3.146682796277e-03
"                 171",5.631760697669e-02,4.509741336819e-02,3.568591704771e-03,5.752241856225e-02,5.789651715385e-02,7.466698796944e-03,1.204811585561e-03,1.279910378566e-02,3.898107092173e-03
"                 172",5.605786468718e-02,4.494249621853e-02,3.959276091354e-03,5.709921830955e-02,5.879350113468e-02,6.720875903863e-03,1.041353622364e-03,1.385100491615e-02,2.761599812508e-03
"                 173",5.571549297789e-02,4.472197161309e-02,4.136518512691e-03,5.690367182137e-02,5.732291141913e-02,6.245830739703e-03,1.188178843477e-03,1.260093980604e-02,2.109312227012e-03
"                 174",5.535956262309e-02,4.456847502835e-02,3.605878194380e-03,5.746917050554e-02,5.675336217344e-02,5.831281700906e-03,2.109607882455e-03,1.218488714509e-02,2.225403506525e-03
"                 175",5.505478943151e-02,4.442717059033e-02,3.362456819809e-03,5.662625159405e-02,5.769124718987e-02,3.842447493231e-03,1.571462162535e-03,1.326407659953e-02,4.799906734218e-04
"                 176",5.477784230627e-02,4.446237831600e-02,2.662352389216e-03,5.606704272994e-02,5.727183213029e-02,6.095452391268e-03,1.289200423672e-03,1.280945381428e-02,3.433100002051e-03
"                 177",5.453583673471e-02,4.440420989414e-02,2.771062991351e-03,5.556417619608e-02,5.664519772222e-02,5.665329304230e-03,1.028339461368e-03,1.224098782807e-02,2.894266312879e-03
"                 178",5.430817610641e-02,4.438215024213e-02,2.636989069203e-03,5.580632396663e-02,5.809459323460e-02,5.646579508619e-03,1.498147860217e-03,1.371244299247e-02,3.009590439415e-03
"                 179",5.418065476192e-02,4.428468053702e-02,2.616529650870e-03,5.572557808263e-02,5.713155904881e-02,4.396704201062e-03,1.544923320711e-03,1.284687851179e-02,1.780174550192e-03
"                 180",5.406354257103e-02,4.416191518512e-02,2.722418971812e-03,5.519186571844e-02,5.726466859483e-02,5.695688765586e-03,1.128323147410e-03,1.310275340971e-02,2.973269793774e-03
"                 181",5.396405540541e-02,4.404230658218e-02,2.803303353035e-03,5.436615497417e-02,5.696622989992e-02,4.988609479393e-03,4.020995687571e-04,1.292392331774e-02,2.185306126358e-03
"                 182",5.385551771062e-02,4.390848629530e-02,2.813879322522e-03,5.496464041324e-02,5.562467237715e-02,2.955183594581e-03,1.109122702621e-03,1.171618608185e-02,1.413042720593e-04
"                 183",5.377709664840e-02,4.381668100611e-02,3.067003915716e-03,5.542345919671e-02,5.617138415467e-02,4.290483951660e-03,1.646362548304e-03,1.235470314856e-02,1.223480035943e-03
"                 184",5.372332697614e-02,4.375937141026e-02,3.488573535531e-03,5.482997703315e-02,5.666875566928e-02,7.202699418880e-03,1.106650057003e-03,1.290938425901e-02,3.714125883349e-03
"                 185",5.374196358168e-02,4.381908816952e-02,3.289314439614e-03,5.480514224227e-02,5.665739345417e-02,5.873326149047e-03,1.063178660592e-03,1.283830528464e-02,2.584011709433e-03
"                 186",5.385021802134e-02,4.380329260637e-02,3.417290428136e-03,5.494579432068e-02,5.671757571821e-02,5.389296119977e-03,1.095576299345e-03,1.291428311184e-02,1.972005691840e-03
"                 187",5.402070204599e-02,4.368706827247e-02,3.805223202886e-03,5.530795498485e-02,5.601865303926e-02,5.946399637637e-03,1.287252938856e-03,1.233158476680e-02,2.141176434751e-03
"                 188",5.423497334345e-02,4.350608975851e-02,4.253433212535e-03,5.540585510868e-02,5.657665613020e-02,5.753259319005e-03,1.170881765229e-03,1.307056637170e-02,1.499826106470e-03
"                 189",5.446046969295e-02,4.331719146464e-02,4.750314030655e-03,5.636605819027e-02,5.544265489394e-02,7.667716288251e-03,1.905588497328e-03,1.212546342930e-02,2.917402257596e-03
"                 190",5.470560962324e-02,4.317806727702e-02,5.313567903305e-03,5.624316429956e-02,5.445214057228e-02,6.638750293053e-03,1.537554676323e-03,1.127407329526e-02,1.325182389748e-03
"                 191",5.492662513151e-02,4.303156203425e-02,6.069283144972e-03,5.692515564190e-02,5.537283560009e-02,8.506105277411e-03,1.998530510398e-03,1.234127356585e-02,2.436822132439e-03
"                 192",5.504584949255e-02,4.292431316855e-02,6.769460133120e-03,5.592578967789e-02,4.887160550166e-02,9.218688615377e-03,8.799401853392e-04,5.947292333119e-03,2.449228482257e-03
"                 193",5.511466090138e-02,4.288432228948e-02,7.227124676891e-03,5.610402797873e-02,5.351308619181e-02,1.116721306586e-02,9.893670773496e-04,1.062876390234e-02,3.940088388973e-03
"                 194",5.512265172623e-02,4.289464849648e-02,7.580367336938e-03,5.558436687579e-02,5.300752190457e-02,9.837186495355e-03,4.617151495593e-04,1.011287340809e-02,2.256819158417e-03
"                 195",5.518347920361e-02,4.291963873271e-02,7.968472508535e-03,5.639677056985e-02,5.327929011898e-02,9.297106580504e-03,1.213291366239e-03,1.035965138627e-02,1.328634071969e-03
"                 196",5.521936208722e-02,4.296529205248e-02,8.224011640040e-03,5.658426188730e-02,5.488850284168e-02,1.020155824996e-02,1.364899800076e-03,1.192321078921e-02,1.977546609918e-03
"                 197",5.519307553830e-02,4.301610801288e-02,8.411848694540e-03,5.724063666938e-02,5.210037577620e-02,1.059243957444e-02,2.047561131074e-03,9.084267763323e-03,2.180590879903e-03
"                 198",5.515780789751e-02,4.306709714367e-02,8.564775569553e-03,5.659880545067e-02,5.419620826179e-02,1.133621467613e-02,1.440997553155e-03,1.112911111812e-02,2.771439106581e-03
"                 199",5.514562961415e-02,4.307988262083e-02,8.666564448732e-03,5.687634660080e-02,5.245981312473e-02,1.139532184041e-02,1.730716986645e-03,9.379930503893e-03,2.728757391681e-03
"                 200",5.514012520056e-02,4.302142475323e-02,8.763763428049e-03,5.648489338033e-02,5.125960502267e-02,1.026308791250e-02,1.344768179772e-03,8.238180269440e-03,1.499324484452e-03
"                 201",5.512419701512e-02,4.290753097986e-02,8.798200494625e-03,5.612657181305e-02,5.324325901198e-02,1.122367178121e-02,1.002374797926e-03,1.033572803212e-02,2.425471286586e-03
"                 202",5.519578833687e-02,4.279776507910e-02,8.931485648862e-03,5.635556981402e-02,5.454299484292e-02,1.144095400053e-02,1.159781477148e-03,1.174522976382e-02,2.509468351671e-03
"                 203",5.533413157678e-02,4.273610172633e-02,9.152349004903e-03,5.695079605937e-02,5.326912388474e-02,1.263580883815e-02,1.616664482589e-03,1.053302215841e-02,3.483459833244e-03
"                 204",5.547888390617e-02,4.271637786643e-02,9.396295076691e-03,5.755535636600e-02,5.071639286655e-02,1.150012336985e-02,2.076472459824e-03,8.000015000126e-03,2.103828293154e-03
"                 205",5.558062834234e-02,4.271059590458e-02,9.375530782731e-03,5.697312704546e-02,5.336082963614e-02,1.309412411355e-02,1.392498703120e-03,1.065023373156e-02,3.718593330822e-03
"                 206",5.566037831981e-02,4.268064566276e-02,9.481414612437e-03,5.668617222327e-02,5.217359669837e-02,1.312411155982e-02,1.025793903465e-03,9.492951035610e-03,3.642696947379e-03
"                 207",5.578049340579e-02,4.260201408898e-02,9.709608387897e-03,5.745328914907e-02,5.523486563283e-02,1.394119033592e-02,1.672795743284e-03,1.263285154385e-02,4.231581948019e-03
"                 208",5.595718238062e-02,4.251362653130e-02,9.951064960203e-03,5.766643947611e-02,5.425021879334e-02,1.145426898632e-02,1.709257095488e-03,1.173659226204e-02,1.503204026122e-03
"                 209",5.617445029347e-02,4.243377271180e-02,1.021555758503e-02,5.777290023173e-02,5.060228909723e-02,1.169147680896e-02,1.598449938256e-03,8.168516385425e-03,1.475919223934e-03
"                 210",5.645167063847e-02,4.239473466680e-02,1.059569964945e-02,5.794768891362e-02,5.457424776777e-02,1.194813488449e-02,1.496018275145e-03,1.217951310097e-02,1.352435235044e-03
"                 211",5.673776831404e-02,4.239833995117e-02,1.091925813800e-02,5.871563833245e-02,5.408308946620e-02,1.243458484110e-02,1.977870018409e-03,1.168474951504e-02,1.515326703098e-03
"                 212",5.706555395530e-02,4.238615737875e-02,1.112676199427e-02,5.890414029744e-02,5.147255300696e-02,1.503298068866e-02,1.838586342139e-03,9.086395628207e-03,3.906218694392e-03
"                 213",5.738838786799e-02,4.238280315980e-02,1.128963740536e-02,5.907356657160e-02,5.195304033046e-02,1.327506364500e-02,1.685178703618e-03,9.570237170655e-03,1.985426239642e-03
"                 214",5.770092821099e-02,4.238607696344e-02,1.142469797577e-02,5.925357229967e-02,5.376977829106e-02,1.287085161571e-02,1.552644088679e-03,1.138370132762e-02,1.446153639944e-03
