Time (s),PRESSURE_FORCE_X,PRESSURE_FORCE_Y,PRESSURE_FORCE_Z,TOTAL_FORCE_X,TOTAL_FORCE_Y,TOTAL_FORCE_Z,VISCOUS_FORCE_X,VISCOUS_FORCE_Y,VISCOUS_FORCE_Z
"                 673",2.164440882704e-01,1.617693569580e-01,2.621842681344e-02,2.207291341976e-01,1.950626022350e-01,2.914901219280e-02,4.285045927222e-03,3.329324527702e-02,2.930585379361e-03
"                 674",2.152265323179e-01,1.620611379571e-01,2.652597480373e-02,2.191152721030e-01,1.929448701370e-01,3.108929449470e-02,3.888739785137e-03,3.088373217997e-02,4.563319690975e-03
"                 675",2.139947303799e-01,1.617379852410e-01,2.625508664559e-02,2.208053539305e-01,1.919533542736e-01,3.196246673932e-02,6.810623550532e-03,3.021536903266e-02,5.707380093724e-03
"                 676",2.128800571863e-01,1.619051709334e-01,2.823767640265e-02,2.181741815984e-01,1.909606118534e-01,3.293311935938e-02,5.294124412102e-03,2.905544091995e-02,4.695442956731e-03
"                 677",2.116720591378e-01,1.620618498741e-01,2.944056667325e-02,2.166831947285e-01,1.988085094507e-01,3.394290721525e-02,5.011135590685e-03,3.674665957664e-02,4.502340542003e-03
"                 678",2.104488896639e-01,1.622179174021e-01,3.064531309202e-02,2.142490773366e-01,1.924479870320e-01,3.426378100797e-02,3.800187672724e-03,3.023006962988e-02,3.618467915949e-03
"                 679",2.092776954911e-01,1.623440110191e-01,3.112484215152e-02,2.134531455549e-01,1.913986762424e-01,3.491431207142e-02,4.175450063788e-03,2.905466522331e-02,3.789469919893e-03
"                 680",2.079142519754e-01,1.621832281849e-01,2.977682119087e-02,2.140332213785e-01,1.921191110400e-01,3.538123771198e-02,6.118969403078e-03,2.993588285516e-02,5.604416521103e-03
"                 681",2.070801246250e-01,1.623840503300e-01,3.005549569963e-02,2.109623835516e-01,1.932768073303e-01,3.261660544749e-02,3.882258926540e-03,3.089275700024e-02,2.561109747854e-03
"                 682",2.061962843578e-01,1.626053864140e-01,3.108580877641e-02,2.115563930030e-01,1.905049362555e-01,3.660901808691e-02,5.360108645212e-03,2.789954984149e-02,5.523209310499e-03
"                 683",2.056133727437e-01,1.627000760887e-01,3.239544293551e-02,2.101697083903e-01,1.889470735682e-01,3.455410541491e-02,4.556335646686e-03,2.624699747946e-02,2.158662479400e-03
"                 684",2.050030713281e-01,1.627957834660e-01,3.293807538782e-02,2.098480006567e-01,1.996267067657e-01,3.671045664625e-02,4.844929328601e-03,3.683092329971e-02,3.772381258437e-03
"                 685",2.045885773637e-01,1.626047629988e-01,3.206737748608e-02,2.114086709742e-01,1.876048089056e-01,3.611566782874e-02,6.820093610569e-03,2.500004590685e-02,4.048290342660e-03
"                 686",2.046686737637e-01,1.629535574536e-01,3.352897326546e-02,2.102619775708e-01,1.969052898887e-01,3.755461943606e-02,5.593303807033e-03,3.395173243501e-02,4.025646170596e-03
"                 687",2.047859891948e-01,1.627545451015e-01,3.367277019433e-02,2.074855901356e-01,1.922155459637e-01,3.653299544293e-02,2.699600940753e-03,2.946100086220e-02,2.860225248602e-03
"                 688",2.047404141558e-01,1.623394228805e-01,3.508414872728e-02,2.086251194744e-01,1.917829800351e-01,3.964454128424e-02,3.884705318631e-03,2.944355715456e-02,4.560392556963e-03
"                 689",2.047249909040e-01,1.617159602251e-01,3.746044109798e-02,2.092266971805e-01,1.974394020312e-01,4.123978542640e-02,4.501706276479e-03,3.572344180615e-02,3.779344328419e-03
"                 690",2.045884855145e-01,1.611555267133e-01,3.888877447588e-02,2.104006942739e-01,1.875275087423e-01,4.421653069912e-02,5.812208759415e-03,2.637198202906e-02,5.327756223238e-03
"                 691",2.048275604299e-01,1.611273531769e-01,4.113628466993e-02,2.094841632510e-01,1.910019834461e-01,4.424904800482e-02,4.656602821086e-03,2.987463026921e-02,3.112763334884e-03
"                 692",2.048834928471e-01,1.611145317836e-01,4.255360503691e-02,2.099473883903e-01,1.969330196171e-01,4.668750387603e-02,5.063895543270e-03,3.581848783349e-02,4.133898839120e-03
"                 693",2.051985706565e-01,1.611408033879e-01,4.365748798765e-02,2.104274632877e-01,1.981796264127e-01,4.711268180998e-02,5.228892631139e-03,3.703882302484e-02,3.455193822333e-03
"                 694",2.054141823476e-01,1.611323344444e-01,4.453679396702e-02,2.096623909523e-01,2.003889550398e-01,4.641322569909e-02,4.248208604781e-03,3.925662059544e-02,1.876431732066e-03
"                 695",2.059658210554e-01,1.609203892003e-01,4.423091888805e-02,2.138023715902e-01,1.858343990458e-01,4.680530453451e-02,7.836550534789e-03,2.491400984544e-02,2.574385646469e-03
"                 696",2.067178154583e-01,1.610804387329e-01,4.496145469096e-02,2.123200312741e-01,1.927978393760e-01,4.890777965534e-02,5.602215815852e-03,3.171740064306e-02,3.946324964388e-03
"                 697",2.081883448106e-01,1.609339921610e-01,4.634341433537e-02,2.130031033855e-01,1.924337411726e-01,4.925382886885e-02,4.814758574934e-03,3.149974901156e-02,2.910414533476e-03
"                 698",2.094985312496e-01,1.608859459353e-01,4.699520688101e-02,2.139602897449e-01,1.959170583376e-01,5.070560748784e-02,4.461758495315e-03,3.503111240236e-02,3.710400606828e-03
"                 699",2.106189701381e-01,1.608384822644e-01,4.771274212937e-02,2.144552776365e-01,1.987010858652e-01,5.124880300062e-02,3.836307498448e-03,3.786260360085e-02,3.536060871245e-03
"                 700",2.112583822119e-01,1.608360618592e-01,4.787072483318e-02,2.165475957342e-01,1.900578232705e-01,5.417804146643e-02,5.289213522310e-03,2.922176141132e-02,6.307316633251e-03
"                 701",2.119114036731e-01,1.608284332226e-01,4.763462514849e-02,2.154138813706e-01,1.928096197563e-01,5.006320871820e-02,3.502477697429e-03,3.198118653368e-02,2.428583569716e-03
"                 702",2.119538288736e-01,1.605043126890e-01,4.595774832933e-02,2.181960332475e-01,1.883875065609e-01,5.056269036410e-02,6.242204373852e-03,2.788319387191e-02,4.604942034772e-03
"                 703",2.120102937849e-01,1.604720077565e-01,4.644382305009e-02,2.174265590629e-01,1.916907725560e-01,5.062312943846e-02,5.416265278038e-03,3.121876479955e-02,4.179306388378e-03
"                 704",2.116736681919e-01,1.602939347240e-01,4.623062101170e-02,2.128113637834e-01,1.871027433455e-01,4.604496256036e-02,1.137695591495e-03,2.680880862144e-02,-1.856584513361e-04
"                 705",2.113421636245e-01,1.599122533837e-01,4.678829773922e-02,2.144336434908e-01,1.919085644931e-01,4.968918484159e-02,3.091479866285e-03,3.199631110934e-02,2.900887102370e-03
"                 706",2.110971739624e-01,1.596357136320e-01,4.716472650245e-02,2.137891138481e-01,1.938866028918e-01,5.128258324623e-02,2.691939885727e-03,3.425088925977e-02,4.117856743786e-03
"                 707",2.111270847546e-01,1.595979533216e-01,4.694031795140e-02,2.149526482517e-01,1.963276278998e-01,4.973631400188e-02,3.825563497135e-03,3.672967457828e-02,2.795996050475e-03
"                 708",2.110574224470e-01,1.596936558434e-01,4.525479026693e-02,2.153209398501e-01,1.910492430342e-01,4.856407377149e-02,4.263517403037e-03,3.135558719079e-02,3.309283504566e-03
"                 709",2.112909991049e-01,1.595803397406e-01,4.464757027270e-02,2.164651532923e-01,1.991576392098e-01,4.866882276300e-02,5.174154187391e-03,3.957729946919e-02,4.021252490304e-03
"                 710",2.116373291815e-01,1.593709436861e-01,4.452222860362e-02,2.160451256460e-01,1.907270966199e-01,4.828714808057e-02,4.407796464536e-03,3.135615293382e-02,3.764919476950e-03
"                 711",2.119693711840e-01,1.591744006204e-01,4.478208271473e-02,2.169282725249e-01,1.940413874621e-01,4.815581281611e-02,4.958901340833e-03,3.486698684171e-02,3.373730101374e-03
"                 712",2.118876968793e-01,1.590565548271e-01,4.444057562253e-02,2.163830513208e-01,1.977690686071e-01,4.838378289967e-02,4.495354441504e-03,3.871251378002e-02,3.943207277142e-03
"                 713",2.117969687415e-01,1.589637665974e-01,4.370405445362e-02,2.121899026497e-01,1.889946349912e-01,4.579061399611e-02,3.929339082508e-04,3.003086839384e-02,2.086559542485e-03
"                 714",2.115012192195e-01,1.590426865999e-01,4.277558996560e-02,2.147881504447e-01,1.929322915901e-01,4.581018543939e-02,3.286931225142e-03,3.388960499020e-02,3.034595473797e-03
"                 715",2.115648020880e-01,1.591171421649e-01,4.171675212588e-02,2.155600432516e-01,1.896335934086e-01,4.643951149276e-02,3.995241163623e-03,3.051645124372e-02,4.722759366873e-03
"                 716",2.116632369653e-01,1.590567990171e-01,4.195007841233e-02,2.153097129842e-01,1.941412489376e-01,4.526134388850e-02,3.646476018918e-03,3.508444992051e-02,3.311265476173e-03
"                 717",2.116279108974e-01,1.585032723937e-01,3.974687103604e-02,2.160765550575e-01,1.906386267969e-01,4.343598486905e-02,4.448644160142e-03,3.213535440321e-02,3.689113833014e-03
"                 718",2.114476933646e-01,1.581542543318e-01,3.911858328982e-02,2.167334470744e-01,1.961884410775e-01,4.426341367064e-02,5.285753709858e-03,3.803418674573e-02,5.144830380814e-03
"                 719",2.113432981273e-01,1.580236462849e-01,3.971513876974e-02,2.167095560717e-01,1.904618448519e-01,4.463250211264e-02,5.366257944400e-03,3.243819856704e-02,4.917363342901e-03
"                 720",2.110214383901e-01,1.577868232443e-01,4.118608489384e-02,2.153696625636e-01,1.943615053409e-01,4.687636099409e-02,4.348224173454e-03,3.657468209669e-02,5.690276100245e-03
"                 721",2.107887301167e-01,1.577869107841e-01,4.265749440115e-02,2.146418111705e-01,1.884900410258e-01,4.625835039266e-02,3.853081053802e-03,3.070313024163e-02,3.600855991511e-03
"                 722",2.102962377391e-01,1.578763971297e-01,4.239690940656e-02,2.151826314262e-01,1.884212551261e-01,4.657324154292e-02,4.886393687124e-03,3.054485799639e-02,4.176332136363e-03
"                 723",2.103120390261e-01,1.580985635397e-01,4.330509377844e-02,2.164393242389e-01,1.951421312442e-01,4.812739254793e-02,6.127285212811e-03,3.704356770442e-02,4.822298769492e-03
"                 724",2.105893483217e-01,1.581489231999e-01,4.267059737455e-02,2.153345148033e-01,1.885082063080e-01,4.742483049618e-02,4.745166481547e-03,3.035928310813e-02,4.754233121631e-03
"                 725",2.111790707662e-01,1.582277477410e-01,4.218324649418e-02,2.152667339288e-01,1.898094147716e-01,4.457207333733e-02,4.087663162616e-03,3.158166703062e-02,2.388826843159e-03
"                 726",2.116366462069e-01,1.581385374697e-01,4.086357768144e-02,2.170526927097e-01,1.896012179618e-01,4.542267874901e-02,5.416046502791e-03,3.146268049210e-02,4.559101067575e-03
"                 727",2.123019925943e-01,1.583216556867e-01,4.144342332392e-02,2.169630300011e-01,1.932015469731e-01,4.584934760121e-02,4.661037406872e-03,3.487989128640e-02,4.405924277293e-03
"                 728",2.126204924713e-01,1.584063566287e-01,4.140442882323e-02,2.174457358082e-01,1.925629317278e-01,4.629772968060e-02,4.825243336978e-03,3.415657509916e-02,4.893300857365e-03
"                 729",2.130380608486e-01,1.585301148916e-01,4.200287939893e-02,2.187311453288e-01,1.879648184886e-01,4.647524364480e-02,5.693084480193e-03,2.943470359700e-02,4.472364245871e-03
"                 730",2.134630771696e-01,1.583988963945e-01,4.323055582022e-02,2.181875019300e-01,1.969257617808e-01,4.715578766829e-02,4.724424760370e-03,3.852686538628e-02,3.925231848074e-03
"                 731",2.139377937681e-01,1.577030949279e-01,4.152313021529e-02,2.225302272196e-01,1.851923032913e-01,4.627073195825e-02,8.592433451561e-03,2.748920836340e-02,4.747601742961e-03
"                 732",2.147336697376e-01,1.575650903549e-01,4.320008356733e-02,2.209080623781e-01,1.941331869103e-01,4.798882977593e-02,6.174392640476e-03,3.656809655540e-02,4.788746208601e-03
"                 733",2.155124393949e-01,1.573976237123e-01,4.527867392177e-02,2.199060713627e-01,1.860539154960e-01,5.063488198458e-02,4.393631967842e-03,2.865629178367e-02,5.356208062803e-03
"                 734",2.162114274404e-01,1.571263173043e-01,4.815392418324e-02,2.214371481899e-01,1.870861848034e-01,5.171588590580e-02,5.225720749516e-03,2.995986749911e-02,3.561961722560e-03
"                 735",2.170603823835e-01,1.568192820878e-01,5.100264555564e-02,2.224078721152e-01,1.936146323241e-01,5.529890472599e-02,5.347489731649e-03,3.679535023628e-02,4.296259170341e-03
"                 736",2.176688049140e-01,1.565442132303e-01,5.157986523667e-02,2.218128363954e-01,1.894797966784e-01,5.725146444655e-02,4.144031481413e-03,3.293558344815e-02,5.671599209875e-03
"                 737",2.180423462071e-01,1.562897893042e-01,5.240893400894e-02,2.216483771097e-01,1.883257441003e-01,5.718113461099e-02,3.606030902555e-03,3.203595479608e-02,4.772200602047e-03
"                 738",2.179675035788e-01,1.560625798189e-01,5.225045877591e-02,2.228080794711e-01,1.905976796341e-01,5.754251927439e-02,4.840575892276e-03,3.453509981512e-02,5.292060498481e-03
"                 739",2.177782375583e-01,1.558713695962e-01,5.121360936592e-02,2.254808222349e-01,1.756554161244e-01,5.745682710931e-02,7.702584676601e-03,1.978404652825e-02,6.243217743383e-03
"                 740",2.178150375640e-01,1.560951595643e-01,5.156681887320e-02,2.238441992378e-01,1.868865766011e-01,5.635561674670e-02,6.029161673811e-03,3.079141703678e-02,4.788797873497e-03
"                 741",2.174595721408e-01,1.564202594432e-01,5.122731067371e-02,2.222455778750e-01,1.811459083147e-01,5.499030581097e-02,4.786005734204e-03,2.472564887147e-02,3.762995137260e-03
"                 742",2.170633728982e-01,1.567010432365e-01,4.970747325076e-02,2.210622815011e-01,1.878957899100e-01,5.245647851497e-02,3.998908602935e-03,3.119474667354e-02,2.749005264215e-03
"                 743",2.165577393529e-01,1.569066783682e-01,4.544920507266e-02,2.213243112851e-01,1.894575328035e-01,5.054695947925e-02,4.766571932189e-03,3.255085443535e-02,5.097754406598e-03
"                 744",2.164293811224e-01,1.572375869237e-01,4.294292084950e-02,2.202384104622e-01,1.914794372797e-01,4.667621844808e-02,3.809029339737e-03,3.424185035598e-02,3.733297598581e-03
"                 745",2.157149761755e-01,1.578332595834e-01,4.166710839517e-02,2.210098635055e-01,1.941084477325e-01,4.701347431702e-02,5.294887330034e-03,3.627518814901e-02,5.346365921849e-03
"                 746",2.148430023460e-01,1.583442469552e-01,4.015151612826e-02,2.205086605038e-01,1.943272014311e-01,4.419534615421e-02,5.665658157728e-03,3.598295447588e-02,4.043830025946e-03
"                 747",2.137566105398e-01,1.590131038070e-01,3.920306730472e-02,2.185064424496e-01,1.932853804352e-01,4.431862484196e-02,4.749831909810e-03,3.427227662818e-02,5.115557537240e-03
"                 748",2.124322283690e-01,1.593229254473e-01,3.889762227816e-02,2.172670135986e-01,1.951910697304e-01,4.502080072273e-02,4.834785229605e-03,3.586814428315e-02,6.123178444577e-03
"                 749",2.111889328612e-01,1.596468009272e-01,3.824614826717e-02,2.132305146422e-01,1.872049361483e-01,4.218248604382e-02,2.041581781089e-03,2.755813522112e-02,3.936337776652e-03
"                 750",2.102658515334e-01,1.600963183398e-01,3.656235959243e-02,2.145140492376e-01,1.977081668362e-01,3.974216423545e-02,4.248197704123e-03,3.761184849639e-02,3.179804643020e-03
"                 751",2.092576361514e-01,1.606839996536e-01,3.414686579126e-02,2.138213692779e-01,1.985368997950e-01,3.709598124867e-02,4.563733126424e-03,3.785290014136e-02,2.949115457409e-03
"                 752",2.087607971472e-01,1.608087491048e-01,3.182605993561e-02,2.145165305471e-01,1.970569271010e-01,3.462008998103e-02,5.755733399862e-03,3.624817799621e-02,2.794030045417e-03
"                 753",2.083896868668e-01,1.609366935425e-01,3.006440067001e-02,2.134778992016e-01,1.955929733041e-01,3.537050777188e-02,5.088212334802e-03,3.465627976160e-02,5.306107101870e-03
"                 754",2.083353780480e-01,1.611258027815e-01,2.899134846335e-02,2.135146065808e-01,1.965041017557e-01,3.417758851259e-02,5.179228532836e-03,3.537829897420e-02,5.186240049242e-03
"                 755",2.080592799634e-01,1.614809997946e-01,2.945823059855e-02,2.119577606537e-01,1.963661794547e-01,3.464670268859e-02,3.898480690310e-03,3.488517966012e-02,5.188472090041e-03
"                 756",2.076799006787e-01,1.616938006739e-01,2.984841165481e-02,2.120047632106e-01,2.010982127509e-01,3.339115396193e-02,4.324862531827e-03,3.940441207699e-02,3.542742307124e-03
"                 757",2.071709003266e-01,1.618016683296e-01,2.983747666122e-02,2.126383480256e-01,1.971690513897e-01,3.304506205243e-02,5.467447699030e-03,3.536738306004e-02,3.207585391206e-03
"                 758",2.067394605061e-01,1.618482231488e-01,2.881254319012e-02,2.112706606177e-01,1.985359792586e-01,3.351029728233e-02,4.531200111649e-03,3.668775610979e-02,4.697754092213e-03
"                 759",2.066512194169e-01,1.619981590268e-01,2.831250883967e-02,2.096261046952e-01,1.930040348550e-01,3.386207283205e-02,2.974885278320e-03,3.100587582823e-02,5.549563992380e-03
