Time (s),PRESSURE_MOMENT_X,PRESSURE_MOMENT_Y,PRESSURE_MOMENT_Z,TOTAL_MOMENT_X,TOTAL_MOMENT_Y,TOTAL_MOMENT_Z,VISCOUS_MOMENT_X,VISCOUS_MOMENT_Y,VISCOUS_MOMENT_Z
"                 542",-2.730504037550e-04,-4.741885516190e-04,7.302989896027e-04,-4.929058463640e-04,-4.945259876307e-04,7.172519465622e-04,-2.198554426090e-04,-2.033743601169e-05,-1.304704304049e-05
"                 543",-2.719948297913e-04,-4.732636919756e-04,7.315874260859e-04,-5.239170094027e-04,-4.841032849475e-04,7.218336722439e-04,-2.519221796114e-04,-1.083959297185e-05,-9.753753841943e-06
"                 544",-2.625497593746e-04,-4.734643246730e-04,7.296143366673e-04,-5.656727682803e-04,-4.717659990406e-04,6.698618877817e-04,-3.031230089057e-04,1.698325632401e-06,-5.975244888557e-05
"                 545",-2.533529719143e-04,-4.738660936662e-04,7.275686712730e-04,-5.684743674310e-04,-4.999387917216e-04,6.896398430668e-04,-3.151213955167e-04,-2.607269805539e-05,-3.792882820614e-05
"                 546",-2.438920060206e-04,-4.737331898388e-04,7.256591685758e-04,-5.252965472139e-04,-4.722076856373e-04,6.965258768248e-04,-2.814045411933e-04,1.525504201507e-06,-2.913329175100e-05
"                 547",-2.328793569209e-04,-4.739951825994e-04,7.270279890838e-04,-6.219843603223e-04,-4.999420130272e-04,6.834500764446e-04,-3.891050034014e-04,-2.594683042788e-05,-4.357791263919e-05
"                 548",-2.265187045497e-04,-4.737660193110e-04,7.289954650833e-04,-5.213537344655e-04,-5.148798555455e-04,6.603918415512e-04,-2.948350299158e-04,-4.111383623455e-05,-6.860362353213e-05
"                 549",-2.196501807878e-04,-4.731986606903e-04,7.345896532728e-04,-5.305596798827e-04,-4.896428159637e-04,7.002562574315e-04,-3.109094990948e-04,-1.644415527331e-05,-3.433339584130e-05
"                 550",-2.101510195162e-04,-4.726008779342e-04,7.393226682267e-04,-4.072356021834e-04,-4.851673740489e-04,7.423787177306e-04,-1.970845826673e-04,-1.256649611475e-05,3.056049503920e-06
"                 551",-2.058230751926e-04,-4.721633708796e-04,7.417262520702e-04,-3.720470026854e-04,-4.779874581080e-04,7.338814615657e-04,-1.662239274929e-04,-5.824087228346e-06,-7.844790504500e-06
"                 552",-2.024341564325e-04,-4.718825297616e-04,7.410360971423e-04,-4.573261456906e-04,-4.918226304201e-04,7.394423099987e-04,-2.548919892581e-04,-1.994010065846e-05,-1.593787143554e-06
"                 553",-1.937578627924e-04,-4.725370901165e-04,7.389703235067e-04,-4.886781580467e-04,-4.772371958726e-04,7.039544821928e-04,-2.949202952543e-04,-4.700105756106e-06,-3.501584131393e-05
"                 554",-1.886253562613e-04,-4.727746698024e-04,7.364057309812e-04,-4.242989718028e-04,-4.863401548405e-04,7.118741007630e-04,-2.356736155415e-04,-1.356548503811e-05,-2.453163021817e-05
"                 555",-1.860179174844e-04,-4.725813309551e-04,7.391308889357e-04,-4.055313346124e-04,-4.882748393594e-04,7.119068110396e-04,-2.195134171280e-04,-1.569350840430e-05,-2.722407789611e-05
"                 556",-1.774154122095e-04,-4.735278932506e-04,7.456597564687e-04,-4.129054579318e-04,-4.734949784943e-04,7.018401188437e-04,-2.354900457223e-04,3.291475627222e-08,-4.381963762494e-05
"                 557",-1.689400386719e-04,-4.729074563470e-04,7.511267841767e-04,-3.920720982715e-04,-4.871887066854e-04,7.357596836879e-04,-2.231320595996e-04,-1.428125033842e-05,-1.536710048875e-05
"                 558",-1.618541956580e-04,-4.712926877342e-04,7.518951565799e-04,-4.644144614594e-04,-4.914230192553e-04,7.417451050019e-04,-3.025602658013e-04,-2.013033152110e-05,-1.015005157799e-05
"                 559",-1.577065671363e-04,-4.706801944968e-04,7.517992797901e-04,-3.987999432456e-04,-4.667755665489e-04,7.758625881859e-04,-2.410933761093e-04,3.904627947909e-06,2.406330839579e-05
"                 560",-1.569709819241e-04,-4.700971211759e-04,7.482323571406e-04,-4.246249710794e-04,-4.755575983819e-04,6.908557522362e-04,-2.676539891552e-04,-5.460477205934e-06,-5.737660490444e-05
"                 561",-1.555680376036e-04,-4.697584237232e-04,7.428223959673e-04,-4.552157085981e-04,-4.767338391828e-04,7.145376802973e-04,-2.996476709945e-04,-6.975415459545e-06,-2.828471567000e-05
"                 562",-1.534250003922e-04,-4.711655319562e-04,7.393643643344e-04,-3.941999718313e-04,-4.737633291479e-04,7.173600559850e-04,-2.407749714391e-04,-2.597797191704e-06,-2.200430834937e-05
"                 563",-1.525162218977e-04,-4.717970674959e-04,7.355411839671e-04,-4.641597942594e-04,-4.831966894268e-04,6.595923859043e-04,-3.116435723617e-04,-1.139962193087e-05,-7.594879806280e-05
"                 564",-1.509219634660e-04,-4.723990395454e-04,7.309346637385e-04,-3.939721021124e-04,-4.775769205450e-04,7.104648419209e-04,-2.430501386464e-04,-5.177880999648e-06,-2.046982181761e-05
"                 565",-1.418190536319e-04,-4.741099758123e-04,7.262481429718e-04,-3.793037832351e-04,-4.842000616990e-04,6.917442571109e-04,-2.374847296032e-04,-1.009008588668e-05,-3.450388586091e-05
"                 566",-1.334978088397e-04,-4.753628873392e-04,7.185879598497e-04,-4.586835587905e-04,-4.848534379484e-04,6.972216761546e-04,-3.251857499508e-04,-9.490550609177e-06,-2.136628369509e-05
"                 567",-1.319901189232e-04,-4.763020389344e-04,7.114922449645e-04,-3.678035684006e-04,-5.005268188825e-04,7.286604206278e-04,-2.358134494773e-04,-2.422477994803e-05,1.716817566324e-05
"                 568",-1.301042048341e-04,-4.786172191771e-04,7.047583035269e-04,-3.603577005276e-04,-4.906411646547e-04,7.044018522330e-04,-2.302534956935e-04,-1.202394547760e-05,-3.564512938986e-07
"                 569",-1.369924943388e-04,-4.816945497518e-04,6.963679518430e-04,-3.992580858992e-04,-5.142719032777e-04,6.194670522452e-04,-2.622655915604e-04,-3.257735352591e-05,-7.690089959777e-05
"                 570",-1.398198253973e-04,-4.854197415439e-04,6.884386641991e-04,-4.115383701041e-04,-4.909222732712e-04,6.211062197410e-04,-2.717185447067e-04,-5.502531727307e-06,-6.733244445808e-05
"                 571",-1.265879150134e-04,-4.896160739927e-04,6.817183280591e-04,-3.945150197291e-04,-5.014554869255e-04,6.517825530774e-04,-2.679271047157e-04,-1.183941293280e-05,-2.993577498176e-05
"                 572",-1.111591981192e-04,-4.935706486620e-04,6.733033323939e-04,-4.216372141352e-04,-4.994504732747e-04,6.223017347329e-04,-3.104780160160e-04,-5.879824612637e-06,-5.100159766099e-05
"                 573",-1.045791574585e-04,-4.969983547354e-04,6.638530714570e-04,-3.204378028949e-04,-5.075517958046e-04,6.306711856214e-04,-2.158586454365e-04,-1.055344106923e-05,-3.318188583559e-05
"                 574",-9.839511808377e-05,-5.000277675635e-04,6.501959272713e-04,-3.299522720124e-04,-5.129834020480e-04,6.328050882026e-04,-2.315571539286e-04,-1.295563448452e-05,-1.739083906870e-05
"                 575",-9.652711655612e-05,-5.027266095737e-04,6.380173348092e-04,-3.663413467436e-04,-5.098153672391e-04,6.059595225887e-04,-2.698142301875e-04,-7.088757665426e-06,-3.205781222055e-05
"                 576",-1.029782262986e-04,-5.062509204678e-04,6.304754264187e-04,-3.618545881702e-04,-4.968605282494e-04,5.818907549286e-04,-2.588763618716e-04,9.390392218410e-06,-4.858467149006e-05
"                 577",-1.058466098242e-04,-5.100565399736e-04,6.283128185651e-04,-5.516202952787e-04,-5.172686233882e-04,5.686328385118e-04,-4.457736854545e-04,-7.212083414649e-06,-5.967998005334e-05
"                 578",-1.036895784588e-04,-5.122240928214e-04,6.255721504282e-04,-3.959356424438e-04,-5.202984945553e-04,6.070355485326e-04,-2.922460639850e-04,-8.074401733899e-06,-1.853660189559e-05
"                 579",-9.637428466092e-05,-5.134426235490e-04,6.226615319262e-04,-4.186682536965e-04,-5.251512242972e-04,5.716358640918e-04,-3.222939690356e-04,-1.170860074818e-05,-5.102566783438e-05
"                 580",-8.563191779503e-05,-5.144023226526e-04,6.193372325019e-04,-3.816160311689e-04,-5.353185294530e-04,5.934002898602e-04,-2.959841133739e-04,-2.091620680036e-05,-2.593694264163e-05
"                 581",-8.143216249589e-05,-5.150381730197e-04,6.177240762509e-04,-3.500579345066e-04,-5.190293905785e-04,5.897232794014e-04,-2.686257720108e-04,-3.991217558785e-06,-2.800079684948e-05
"                 582",-8.876238699888e-05,-5.147249997392e-04,6.176029118193e-04,-3.137317015093e-04,-5.184654077558e-04,5.753609638283e-04,-2.249693145104e-04,-3.740408016596e-06,-4.224194799104e-05
"                 583",-9.286836910312e-05,-5.139084102728e-04,6.209754708480e-04,-3.531453649680e-04,-5.275776066210e-04,5.900107167511e-04,-2.602769958649e-04,-1.366919634825e-05,-3.096475409686e-05
"                 584",-9.398130818554e-05,-5.127607634813e-04,6.256993677090e-04,-4.348560878638e-04,-5.037156308138e-04,5.469503063029e-04,-3.408747796782e-04,9.045132667492e-06,-7.874906140615e-05
"                 585",-9.224180482051e-05,-5.112324319609e-04,6.311240718097e-04,-3.865501667891e-04,-5.188227709746e-04,6.157736135313e-04,-2.943083619686e-04,-7.590339013666e-06,-1.535045827841e-05
"                 586",-9.142993091025e-05,-5.101631262148e-04,6.379258592721e-04,-4.328295118777e-04,-5.352804873419e-04,6.140173965219e-04,-3.413995809675e-04,-2.511736112702e-05,-2.390846275019e-05
"                 587",-1.041271071880e-04,-5.081907171795e-04,6.477372294339e-04,-3.971299059377e-04,-5.335463816297e-04,6.434898533667e-04,-2.930027987498e-04,-2.535566445021e-05,-4.247376067180e-06
"                 588",-1.257601363398e-04,-5.042870347943e-04,6.567321702890e-04,-3.830928531361e-04,-5.468287840860e-04,5.566699311390e-04,-2.573327167963e-04,-4.254174929172e-05,-1.000622391500e-04
"                 589",-1.426736485901e-04,-5.019540917951e-04,6.672498407336e-04,-4.268287503438e-04,-5.215347493683e-04,6.290419397728e-04,-2.841551017536e-04,-1.958065757323e-05,-3.820790096083e-05
"                 590",-1.572538759068e-04,-5.000686392873e-04,6.789941571159e-04,-3.758360474083e-04,-5.381899784156e-04,6.367507713291e-04,-2.185821715016e-04,-3.812133912831e-05,-4.224338578680e-05
"                 591",-1.624537691559e-04,-4.982226880738e-04,6.926894567732e-04,-4.474856890236e-04,-5.033519135389e-04,6.777888694747e-04,-2.850319198678e-04,-5.129225465070e-06,-1.490058729854e-05
"                 592",-1.650060945361e-04,-4.954314692721e-04,7.056897681334e-04,-4.392843241987e-04,-5.017687303137e-04,6.710384540987e-04,-2.742782296626e-04,-6.337261041627e-06,-3.465131403466e-05
"                 593",-1.728756433302e-04,-4.914821876107e-04,7.187610760803e-04,-4.492664774756e-04,-4.974927544889e-04,6.721325063178e-04,-2.763908341454e-04,-6.010566878262e-06,-4.662856976245e-05
"                 594",-1.849833563760e-04,-4.878319954572e-04,7.314818506578e-04,-4.598585076064e-04,-4.989721598983e-04,6.900194877146e-04,-2.748751512304e-04,-1.114016444116e-05,-4.146236294319e-05
"                 595",-1.869838124457e-04,-4.845163186714e-04,7.416363966153e-04,-4.526225066071e-04,-4.963411758564e-04,7.360051876930e-04,-2.656386941614e-04,-1.182485718496e-05,-5.631208922245e-06
"                 596",-1.877233575191e-04,-4.817792129196e-04,7.501751215079e-04,-5.010111957340e-04,-4.879082731667e-04,7.342250465215e-04,-3.132878382149e-04,-6.129060247075e-06,-1.595007498639e-05
"                 597",-1.908458043418e-04,-4.798247894202e-04,7.576132033530e-04,-4.710577335178e-04,-4.829485008658e-04,7.457708332196e-04,-2.802119291760e-04,-3.123711445590e-06,-1.184237013339e-05
"                 598",-1.908815628674e-04,-4.780905008806e-04,7.620957597824e-04,-4.384820498126e-04,-4.775353083709e-04,7.452728758266e-04,-2.476004869451e-04,5.551925096292e-07,-1.682288395580e-05
"                 599",-1.918516620742e-04,-4.756608314009e-04,7.679000025059e-04,-3.714674609141e-04,-4.863189172552e-04,7.466301110846e-04,-1.796157988399e-04,-1.065808585429e-05,-2.126989142129e-05
"                 600",-1.953684418018e-04,-4.722469476138e-04,7.718743262396e-04,-3.960764276990e-04,-4.803623225153e-04,7.525029394877e-04,-2.007079858972e-04,-8.115374901489e-06,-1.937138675189e-05
"                 601",-1.932282939293e-04,-4.696873324079e-04,7.726404942069e-04,-5.754127608789e-04,-4.863376882659e-04,7.721774537722e-04,-3.821844669496e-04,-1.665035585802e-05,-4.630404346321e-07
"                 602",-1.957858280220e-04,-4.683013947823e-04,7.684039985311e-04,-5.214671250181e-04,-4.652886500095e-04,7.016054219606e-04,-3.256812969962e-04,3.012744772840e-06,-6.679857657042e-05
"                 603",-1.984017578250e-04,-4.670612374152e-04,7.596674187236e-04,-5.201289576140e-04,-4.514108908295e-04,7.205306471247e-04,-3.217271997891e-04,1.565034658574e-05,-3.913677159889e-05
"                 604",-1.988889164959e-04,-4.661593098148e-04,7.490229919591e-04,-5.031138111904e-04,-4.606130079547e-04,7.257010746573e-04,-3.042248946945e-04,5.546301860066e-06,-2.332191730181e-05
"                 605",-2.001846913331e-04,-4.645357590597e-04,7.400801226209e-04,-4.616043270691e-04,-4.730985023425e-04,7.054598329221e-04,-2.614196357359e-04,-8.562743282853e-06,-3.462028969884e-05
"                 606",-2.053211013048e-04,-4.629145491839e-04,7.331412320648e-04,-5.341117396131e-04,-4.736105592563e-04,7.212557064459e-04,-3.287906383083e-04,-1.069601007231e-05,-1.188552561893e-05
"                 607",-2.111214804798e-04,-4.618190824432e-04,7.243555294875e-04,-4.674708077887e-04,-4.647858396867e-04,7.025472427167e-04,-2.563493273089e-04,-2.966757243486e-06,-2.180828677079e-05
"                 608",-2.210077720870e-04,-4.621497839590e-04,7.148760570843e-04,-5.745114979663e-04,-4.904033870180e-04,6.895906150670e-04,-3.535037258793e-04,-2.825360305898e-05,-2.528544201726e-05
"                 609",-2.292228232474e-04,-4.641441607313e-04,7.066566840383e-04,-4.653428189580e-04,-4.754722049039e-04,6.860276862577e-04,-2.361199957106e-04,-1.132804417257e-05,-2.062899778052e-05
"                 610",-2.308545663774e-04,-4.669788511638e-04,6.987799999172e-04,-5.179834522998e-04,-4.629096803567e-04,6.574539062206e-04,-2.871288859225e-04,4.069170807129e-06,-4.132609369666e-05
"                 611",-2.299904601876e-04,-4.684390831829e-04,6.912144093172e-04,-5.519107423446e-04,-4.685192785983e-04,6.365755991593e-04,-3.219202821570e-04,-8.019541544282e-08,-5.463881015792e-05
"                 612",-2.290906763629e-04,-4.688990521379e-04,6.839526979013e-04,-5.019694038703e-04,-4.978078915134e-04,6.348402362231e-04,-2.728787275074e-04,-2.890883937547e-05,-4.911246167824e-05
"                 613",-2.194283498619e-04,-4.707086645785e-04,6.761490480854e-04,-4.849351533756e-04,-4.922693525219e-04,6.376370235612e-04,-2.655068035137e-04,-2.156068794339e-05,-3.851202452418e-05
"                 614",-2.083420630182e-04,-4.725992904480e-04,6.648226969811e-04,-6.158850467684e-04,-4.869619234999e-04,5.925032216431e-04,-4.075429837502e-04,-1.436263305194e-05,-7.231947533792e-05
"                 615",-1.982732315856e-04,-4.752740218152e-04,6.580742320233e-04,-4.916349153631e-04,-4.881850141712e-04,6.347962423462e-04,-2.933616837776e-04,-1.291099235603e-05,-2.327798967705e-05
"                 616",-1.895061754633e-04,-4.782235582167e-04,6.565641579278e-04,-5.881270348519e-04,-4.881412213396e-04,6.078141279720e-04,-3.986208593887e-04,-9.917663122846e-06,-4.875002995579e-05
"                 617",-1.831474961988e-04,-4.805759251469e-04,6.585622682500e-04,-4.499263918058e-04,-4.897622012855e-04,6.159219562706e-04,-2.667788956070e-04,-9.186276138599e-06,-4.264031197940e-05
"                 618",-1.791991456071e-04,-4.819012048226e-04,6.618420665614e-04,-3.852938460614e-04,-4.753900118527e-04,5.925887500979e-04,-2.060947004543e-04,6.511192969948e-06,-6.925331646354e-05
"                 619",-1.679199140066e-04,-4.832075085797e-04,6.636267424707e-04,-4.009143074550e-04,-4.890995032647e-04,6.324078322629e-04,-2.329943934484e-04,-5.891994685017e-06,-3.121891020777e-05
"                 620",-1.630927782917e-04,-4.847689481518e-04,6.674779146186e-04,-5.242289209700e-04,-4.944558715564e-04,6.341287062799e-04,-3.611361426783e-04,-9.686923404629e-06,-3.334920833875e-05
"                 621",-1.574319972550e-04,-4.858544058228e-04,6.694731698358e-04,-4.590478315538e-04,-4.787325058880e-04,5.809114469865e-04,-3.016158342988e-04,7.121899934764e-06,-8.856172284937e-05
"                 622",-1.516745998899e-04,-4.871894379310e-04,6.725552751881e-04,-4.007185412232e-04,-4.838386436718e-04,6.586687118585e-04,-2.490439413332e-04,3.350794259212e-06,-1.388656332960e-05
"                 623",-1.418775671038e-04,-4.871578410652e-04,6.741984794950e-04,-3.520538013613e-04,-4.848911540035e-04,6.445408771949e-04,-2.101762342575e-04,2.266687061700e-06,-2.965760230003e-05
"                 624",-1.324964334202e-04,-4.861603587903e-04,6.748659719023e-04,-3.538426639291e-04,-4.854529063046e-04,6.499434826342e-04,-2.213462305089e-04,7.074524857252e-07,-2.492248926810e-05
"                 625",-1.247684509971e-04,-4.860706731140e-04,6.770594382142e-04,-3.168679736422e-04,-4.960034795368e-04,6.419697805898e-04,-1.920995226451e-04,-9.932806422785e-06,-3.508965762442e-05
"                 626",-1.264041205750e-04,-4.862754131633e-04,6.833480300082e-04,-3.882733920301e-04,-4.846609379327e-04,6.414298626606e-04,-2.618692714551e-04,1.614475230639e-06,-4.191816734762e-05
"                 627",-1.311931381710e-04,-4.855213877295e-04,6.901852030507e-04,-3.548519033395e-04,-4.958474245682e-04,6.903501413550e-04,-2.236587651685e-04,-1.032603683864e-05,1.649383042907e-07
"                 628",-1.379429631395e-04,-4.850326880554e-04,6.961701138422e-04,-4.769079475039e-04,-4.853402880654e-04,6.214775373329e-04,-3.389649843645e-04,-3.076000100049e-07,-7.469257650926e-05
"                 629",-1.411444783095e-04,-4.835208855710e-04,6.998842453143e-04,-4.332450826512e-04,-4.925068708715e-04,6.550187615659e-04,-2.921006043417e-04,-8.985985300544e-06,-4.486548374837e-05
"                 630",-1.417599141808e-04,-4.810463782401e-04,7.046829464390e-04,-5.111844136764e-04,-5.165677301131e-04,6.848772927309e-04,-3.694244994956e-04,-3.552135187290e-05,-1.980565370810e-05
