Time (s),PRESSURE_MOMENT_X,PRESSURE_MOMENT_Y,PRESSURE_MOMENT_Z,TOTAL_MOMENT_X,TOTAL_MOMENT_Y,TOTAL_MOMENT_Z,VISCOUS_MOMENT_X,VISCOUS_MOMENT_Y,VISCOUS_MOMENT_Z
"                 645",1.080581373037e-03,-1.661816456214e-03,1.611557740693e-03,6.455986482510e-04,-1.829166010376e-03,1.580148001628e-03,-4.349827247859e-04,-1.673495541614e-04,-3.140973906561e-05
"                 646",1.083641238761e-03,-1.664334676861e-03,1.651064072849e-03,6.908628293879e-04,-1.779949984462e-03,1.711873892962e-03,-3.927784093732e-04,-1.156153076011e-04,6.080982011320e-05
"                 647",1.031075640281e-03,-1.667748983320e-03,1.681934975639e-03,4.229213324280e-04,-1.721580231625e-03,1.912021718793e-03,-6.081543078534e-04,-5.383124830540e-05,2.300867431540e-04
"                 648",9.798959359520e-04,-1.666137112978e-03,1.723052963250e-03,4.976919250481e-04,-1.734529561768e-03,1.739006682194e-03,-4.822040109039e-04,-6.839244878957e-05,1.595371894357e-05
"                 649",9.110741870379e-04,-1.666428639302e-03,1.746393785868e-03,5.936787364954e-04,-1.739049197414e-03,1.915595236031e-03,-3.173954505424e-04,-7.262055811132e-05,1.692014501628e-04
"                 650",7.914673116930e-04,-1.659809992789e-03,1.772836715031e-03,3.858055837418e-04,-1.768493701390e-03,1.955842149553e-03,-4.056617279512e-04,-1.086837086009e-04,1.830054345217e-04
"                 651",7.487109194907e-04,-1.666291478644e-03,1.785634048243e-03,5.588750501430e-04,-1.754341549633e-03,2.008751755127e-03,-1.898358693477e-04,-8.805007098885e-05,2.231177068845e-04
"                 652",6.946148195831e-04,-1.669585929344e-03,1.801139946999e-03,1.981893276176e-04,-1.754851672687e-03,2.124046210404e-03,-4.964254919655e-04,-8.526574334312e-05,3.229062634049e-04
"                 653",6.230087686126e-04,-1.666051925182e-03,1.790808365654e-03,2.555958368674e-04,-1.728089538470e-03,2.021525281978e-03,-3.674129317452e-04,-6.203761328793e-05,2.307169163245e-04
"                 654",6.036983771437e-04,-1.676377713399e-03,1.760867700649e-03,3.957152880604e-06,-1.790889807175e-03,1.865653044795e-03,-5.997412242631e-04,-1.145120937760e-04,1.047853441458e-04
"                 655",5.529297799895e-04,-1.689615559240e-03,1.715796733240e-03,1.417807742112e-04,-1.788795350306e-03,1.951169926648e-03,-4.111490057783e-04,-9.917979106512e-05,2.353731934081e-04
"                 656",5.304980763361e-04,-1.704107010798e-03,1.667394713281e-03,-5.137468152603e-07,-1.761531888881e-03,1.882610645075e-03,-5.310118231514e-04,-5.742487808246e-05,2.152159317947e-04
"                 657",5.015080668908e-04,-1.719171260137e-03,1.604995463370e-03,3.655668037562e-05,-1.812470051909e-03,1.832111657298e-03,-4.649513865151e-04,-9.329879177177e-05,2.271161939274e-04
"                 658",5.362888004404e-04,-1.732125298035e-03,1.543580226311e-03,1.750354959897e-04,-1.785423255718e-03,1.682978248395e-03,-3.612533044507e-04,-5.329795768382e-05,1.393980220838e-04
"                 659",4.990548281141e-04,-1.728710605575e-03,1.474005507724e-03,2.488099302406e-04,-1.778085540396e-03,1.612827135021e-03,-2.502448978735e-04,-4.937493482181e-05,1.388216272970e-04
"                 660",5.186749910593e-04,-1.729162838322e-03,1.422087072179e-03,1.435108682185e-04,-1.801780787545e-03,1.541353363103e-03,-3.751641228408e-04,-7.261794922206e-05,1.192662909235e-04
"                 661",4.821020527961e-04,-1.723270994767e-03,1.382935091730e-03,7.209474223507e-05,-1.764443864539e-03,1.482125692949e-03,-4.100073105610e-04,-4.117286977183e-05,9.919060121863e-05
"                 662",6.299230526431e-04,-1.738758374195e-03,1.336173593540e-03,2.845605920480e-04,-1.788371144995e-03,1.426031272138e-03,-3.453624605950e-04,-4.961277079962e-05,8.985767859798e-05
"                 663",6.944511866257e-04,-1.747953736018e-03,1.319781563660e-03,3.831319708662e-04,-1.810580972161e-03,1.404205727929e-03,-3.113192157595e-04,-6.262723614223e-05,8.442416426853e-05
"                 664",7.091138779061e-04,-1.754670851642e-03,1.326871759619e-03,4.420118890675e-04,-1.847098449973e-03,1.520301493432e-03,-2.671019888386e-04,-9.242759833059e-05,1.934297338127e-04
"                 665",6.953112880865e-04,-1.755146359849e-03,1.344975177906e-03,7.691057170745e-06,-1.722692921490e-03,1.526402557198e-03,-6.876202309158e-04,3.245343835840e-05,1.814273792920e-04
"                 666",6.845997481692e-04,-1.756410068196e-03,1.353426501547e-03,3.289595019008e-04,-1.812365775650e-03,1.604854818794e-03,-3.556402462684e-04,-5.595570745399e-05,2.514283172474e-04
"                 667",6.391761014332e-04,-1.751701677345e-03,1.361656186755e-03,9.689307515209e-05,-1.789163302474e-03,1.660647635429e-03,-5.422830262811e-04,-3.746162512834e-05,2.989914486739e-04
"                 668",5.965820785139e-04,-1.738139515670e-03,1.379871649848e-03,1.412144825750e-04,-1.806240813441e-03,1.628701310419e-03,-4.553675959389e-04,-6.810129777067e-05,2.488296605713e-04
"                 669",5.298303501184e-04,-1.721001160460e-03,1.415383791481e-03,2.672013581404e-06,-1.893478354209e-03,1.337754293728e-03,-5.271583365370e-04,-1.724771937497e-04,-7.762949775293e-05
"                 670",4.584220672290e-04,-1.714842626579e-03,1.461337586418e-03,7.269251088143e-05,-1.816317689506e-03,1.594821177311e-03,-3.857295563476e-04,-1.014750629275e-04,1.334835908929e-04
"                 671",4.129387173247e-04,-1.704456245180e-03,1.514885643811e-03,6.131736757800e-05,-1.801314381419e-03,1.791451097175e-03,-3.516213497467e-04,-9.685813623958e-05,2.765654533647e-04
"                 672",4.235578751521e-04,-1.697947402986e-03,1.575810133064e-03,7.343009538832e-05,-1.775997932118e-03,1.764432345648e-03,-3.501277797638e-04,-7.805052913275e-05,1.886222125841e-04
"                 673",4.445697274940e-04,-1.689997672831e-03,1.650881191569e-03,5.799105436530e-05,-1.750400462879e-03,1.962152476991e-03,-3.865786731287e-04,-6.040279004758e-05,3.112712854220e-04
"                 674",4.607256097882e-04,-1.677060223246e-03,1.745285685150e-03,-1.155599528738e-04,-1.730423035974e-03,1.889057249238e-03,-5.762855626619e-04,-5.336281272731e-05,1.437715640874e-04
"                 675",4.550402652128e-04,-1.644526002249e-03,1.846616745609e-03,8.404529907355e-06,-1.794699939674e-03,1.850641788393e-03,-4.466357353055e-04,-1.501739374254e-04,4.025042784009e-06
"                 676",5.639906927883e-04,-1.634336570741e-03,1.956933706332e-03,1.445197805042e-04,-1.732621991323e-03,2.127965854222e-03,-4.194709122841e-04,-9.828542058272e-05,1.710321478900e-04
"                 677",5.616208027541e-04,-1.617790068980e-03,2.062288901158e-03,2.885564153623e-04,-1.700204439559e-03,2.300314743316e-03,-2.730643873918e-04,-8.241437057889e-05,2.380258421582e-04
"                 678",5.909778237684e-04,-1.606045647071e-03,2.171383369586e-03,2.061100497368e-04,-1.642954860040e-03,2.332466920208e-03,-3.848677740316e-04,-3.690921296941e-05,1.610835506218e-04
"                 679",5.919697589288e-04,-1.591615784322e-03,2.278972921584e-03,2.487044865427e-04,-1.659306893206e-03,2.448784521471e-03,-3.432652723861e-04,-6.769110888388e-05,1.698115998879e-04
"                 680",3.816796266739e-04,-1.561240184834e-03,2.405799678210e-03,-6.906863735658e-06,-1.696030224080e-03,2.468820499855e-03,-3.885864904096e-04,-1.347900392460e-04,6.302082164473e-05
"                 681",2.729110076445e-04,-1.551651933981e-03,2.528652062617e-03,-2.459705666819e-04,-1.612791370020e-03,2.762411830024e-03,-5.188815743264e-04,-6.113943603980e-05,2.337597674077e-04
"                 682",2.769599283704e-04,-1.545907523852e-03,2.643741382289e-03,-2.327955087478e-04,-1.622600248214e-03,2.826309142177e-03,-5.097554371182e-04,-7.669272436144e-05,1.825677598876e-04
"                 683",2.954225959248e-04,-1.546083701638e-03,2.735473292849e-03,-1.859989067703e-04,-1.579168379092e-03,2.778937302447e-03,-4.814215026951e-04,-3.308467745449e-05,4.346400959799e-05
"                 684",3.120345675841e-04,-1.543064748571e-03,2.804776793475e-03,6.091237208921e-05,-1.590697182865e-03,2.955494593326e-03,-2.511221954949e-04,-4.763243429426e-05,1.507177998512e-04
"                 685",3.126794322247e-04,-1.525329103611e-03,2.845038227422e-03,-1.776895362213e-04,-1.675579291839e-03,2.876805353501e-03,-4.903689684459e-04,-1.502501882276e-04,3.176712607916e-05
"                 686",4.141587120259e-04,-1.525165255832e-03,2.865906411041e-03,8.590972583790e-05,-1.635005444828e-03,3.070109837993e-03,-3.282489861880e-04,-1.098401889959e-04,2.042034269517e-04
"                 687",4.478320696632e-04,-1.515875560964e-03,2.879912539693e-03,-1.125759241366e-04,-1.535142398806e-03,3.155748669697e-03,-5.604079937998e-04,-1.926683784265e-05,2.758361300040e-04
"                 688",5.172250536935e-04,-1.517074542693e-03,2.916422891971e-03,-1.166648465900e-04,-1.571385961088e-03,3.177538966713e-03,-6.338899002836e-04,-5.431141839546e-05,2.611160747420e-04
"                 689",6.444774603398e-04,-1.513090229676e-03,2.940346243123e-03,4.024534012168e-04,-1.575256624183e-03,3.189582009352e-03,-2.420240591229e-04,-6.216639450670e-05,2.492357662293e-04
"                 690",7.203267307177e-04,-1.496682723336e-03,2.958262503991e-03,2.381761768880e-04,-1.636731977623e-03,2.974124398522e-03,-4.821505538298e-04,-1.400492542867e-04,1.586189453108e-05
"                 691",8.515643074492e-04,-1.499838951811e-03,2.940237994011e-03,3.001569949221e-04,-1.586173305795e-03,3.093003032286e-03,-5.514073125271e-04,-8.633435398408e-05,1.527650382749e-04
"                 692",9.531614666312e-04,-1.499203672911e-03,2.906013763595e-03,5.709506478771e-04,-1.584329529842e-03,3.098251802379e-03,-3.822108187541e-04,-8.512585693091e-05,1.922380387841e-04
"                 693",1.046872005242e-03,-1.499617977732e-03,2.853699777450e-03,7.110837352626e-04,-1.561425827641e-03,3.018384117461e-03,-3.357882699789e-04,-6.180784990932e-05,1.646843400111e-04
"                 694",1.052498997159e-03,-1.501895224352e-03,2.811697705979e-03,7.409782712901e-04,-1.530564025483e-03,3.086454696213e-03,-3.115207258689e-04,-2.866880113039e-05,2.747569902341e-04
"                 695",9.831292217241e-04,-1.497245169023e-03,2.765248132431e-03,3.326221485188e-04,-1.609632513663e-03,2.787431470075e-03,-6.505070732053e-04,-1.123873446397e-04,2.218333764399e-05
"                 696",9.882403653815e-04,-1.504570695423e-03,2.714939413474e-03,4.441207521804e-04,-1.600743886631e-03,3.029641973952e-03,-5.441196132011e-04,-9.617319120804e-05,3.147025604787e-04
"                 697",1.069756237722e-03,-1.520973603947e-03,2.624078226497e-03,6.809885816442e-04,-1.599496780836e-03,2.870018829711e-03,-3.887676560781e-04,-7.852317688906e-05,2.459406032142e-04
"                 698",1.159239927624e-03,-1.533930578954e-03,2.533190597985e-03,9.045610558721e-04,-1.606442605056e-03,2.747129525154e-03,-2.546788717517e-04,-7.251202610204e-05,2.139389271689e-04
"                 699",1.245571875904e-03,-1.545804390689e-03,2.438450544852e-03,1.120737311963e-03,-1.606887755710e-03,2.655011093358e-03,-1.248345639408e-04,-6.108336502050e-05,2.165605485063e-04
"                 700",1.265001518731e-03,-1.551605116249e-03,2.372146574965e-03,6.750656069039e-04,-1.662786300750e-03,2.696286714155e-03,-5.899359118273e-04,-1.111811845009e-04,3.241401391905e-04
"                 701",1.291021053802e-03,-1.556149690596e-03,2.329415181111e-03,9.327846349583e-04,-1.609967449955e-03,2.588350089982e-03,-3.582364188434e-04,-5.381775935868e-05,2.589349088713e-04
"                 702",1.237012339094e-03,-1.545967739664e-03,2.302325133557e-03,7.990621148019e-04,-1.684985482247e-03,2.347958091035e-03,-4.379502242922e-04,-1.390177425826e-04,4.563295747771e-05
"                 703",1.276500260366e-03,-1.555490873514e-03,2.275571133586e-03,9.752965230335e-04,-1.655271634188e-03,2.372426448688e-03,-3.012037373324e-04,-9.978076067348e-05,9.685531510151e-05
"                 704",1.301980961989e-03,-1.557067904828e-03,2.259867252807e-03,5.413525334749e-04,-1.495681256802e-03,2.526402725732e-03,-7.606284285146e-04,6.138664802581e-05,2.665354729249e-04
"                 705",1.343435464416e-03,-1.553372804721e-03,2.246530381226e-03,8.880328610958e-04,-1.574911469909e-03,2.446590869154e-03,-4.554026033204e-04,-2.153866518876e-05,2.000604879281e-04
"                 706",1.402076425195e-03,-1.552097976899e-03,2.234457751124e-03,9.815259841349e-04,-1.612963199819e-03,2.357081333392e-03,-4.205504410597e-04,-6.086522291993e-05,1.226235822680e-04
"                 707",1.410072108715e-03,-1.554221851314e-03,2.224280110574e-03,1.118010292320e-03,-1.605452234993e-03,2.295918540943e-03,-2.920618163944e-04,-5.123038367885e-05,7.163843036906e-05
"                 708",1.357897594070e-03,-1.547817241246e-03,2.227951140182e-03,8.948809750878e-04,-1.594394104506e-03,2.374815106297e-03,-4.630166189822e-04,-4.657686326052e-05,1.468639661148e-04
"                 709",1.321636031270e-03,-1.551712030455e-03,2.217491131620e-03,9.769418096203e-04,-1.629973983664e-03,2.427431604898e-03,-3.446942216493e-04,-7.826195320867e-05,2.099404732781e-04
"                 710",1.339937529902e-03,-1.563515424068e-03,2.195335622993e-03,9.264133890974e-04,-1.636900263616e-03,2.346944346952e-03,-4.135241408043e-04,-7.338483954831e-05,1.516087239583e-04
"                 711",1.413457916824e-03,-1.574583220265e-03,2.155888814760e-03,1.126109725332e-03,-1.656796354074e-03,2.379166771493e-03,-2.873481914920e-04,-8.221313380900e-05,2.232779567337e-04
"                 712",1.418939171864e-03,-1.584476944876e-03,2.140444035134e-03,1.039288173237e-03,-1.661035440446e-03,2.341802631026e-03,-3.796509986266e-04,-7.655849557068e-05,2.013585958926e-04
"                 713",1.388361420727e-03,-1.592527248068e-03,2.132623868639e-03,5.507803874391e-04,-1.531024726671e-03,2.397249123107e-03,-8.375810332877e-04,6.150252139696e-05,2.646252544674e-04
"                 714",1.364126325821e-03,-1.597541944417e-03,2.138340964968e-03,8.862758521692e-04,-1.616190767726e-03,2.342289104141e-03,-4.778504736519e-04,-1.864882330838e-05,2.039481391724e-04
"                 715",1.366441688948e-03,-1.594355456332e-03,2.141942788131e-03,9.542526218618e-04,-1.657326280249e-03,2.389345132673e-03,-4.121890670865e-04,-6.297082391760e-05,2.474023445423e-04
"                 716",1.414337059073e-03,-1.604090843812e-03,2.158982199201e-03,9.467985309605e-04,-1.640585852848e-03,2.391300777155e-03,-4.675385281129e-04,-3.649500903622e-05,2.323185779540e-04
"                 717",1.312716979031e-03,-1.599325227709e-03,2.181540583909e-03,9.798868354975e-04,-1.664063525282e-03,2.404338226306e-03,-3.328301435332e-04,-6.473829757291e-05,2.227976423967e-04
"                 718",1.286506482770e-03,-1.600080373228e-03,2.206181524786e-03,8.891574121206e-04,-1.689423012169e-03,2.461414385753e-03,-3.973490706498e-04,-8.934263894144e-05,2.552328609668e-04
"                 719",1.296654590663e-03,-1.603017317998e-03,2.229720229790e-03,9.229930323844e-04,-1.685824595781e-03,2.403089212109e-03,-3.736615582785e-04,-8.280727778300e-05,1.733689823189e-04
"                 720",1.382502003403e-03,-1.603456130585e-03,2.259446443509e-03,8.817653382724e-04,-1.683788003384e-03,2.443236475220e-03,-5.007366651302e-04,-8.033187279909e-05,1.837900317115e-04
"                 721",1.465554174759e-03,-1.602797368627e-03,2.290319419400e-03,1.078369406033e-03,-1.652272058035e-03,2.503991252301e-03,-3.871847687259e-04,-4.947468940836e-05,2.136718329008e-04
"                 722",1.506244412661e-03,-1.596547058221e-03,2.326654232848e-03,1.169824518937e-03,-1.654365548595e-03,2.465534111870e-03,-3.364198937237e-04,-5.781849037372e-05,1.388798790219e-04
"                 723",1.587934284547e-03,-1.598456561308e-03,2.353821840844e-03,1.224538323759e-03,-1.684375545088e-03,2.612963670572e-03,-3.633959607880e-04,-8.591898377983e-05,2.591418297277e-04
"                 724",1.608060756752e-03,-1.592913672418e-03,2.379529552199e-03,1.115669402192e-03,-1.638577446373e-03,2.543863980717e-03,-4.923913545607e-04,-4.566377395572e-05,1.643344285185e-04
"                 725",1.591312743051e-03,-1.589014584201e-03,2.393415865783e-03,1.237169493697e-03,-1.623905015615e-03,2.559501960825e-03,-3.541432493543e-04,-3.489043141320e-05,1.660860950418e-04
"                 726",1.527000467616e-03,-1.580155717750e-03,2.405024728863e-03,1.234743606267e-03,-1.645080972619e-03,2.675885310905e-03,-2.922568613493e-04,-6.492525486878e-05,2.708605820420e-04
"                 727",1.496370354460e-03,-1.582542761636e-03,2.411478991463e-03,1.233287459628e-03,-1.665750549309e-03,2.658224899123e-03,-2.630828948326e-04,-8.320778767295e-05,2.467459076606e-04
"                 728",1.457196392541e-03,-1.582639544520e-03,2.417545768753e-03,1.110808929577e-03,-1.654964416619e-03,2.650980431108e-03,-3.463874629648e-04,-7.232487209891e-05,2.334346623554e-04
"                 729",1.449176679226e-03,-1.589523155091e-03,2.417349270346e-03,9.805388775870e-04,-1.697822506835e-03,2.429411176139e-03,-4.686378016391e-04,-1.082993517434e-04,1.206190579322e-05
